Year,WZ2008_Code,Economic_Activity,Employee_Size_Class,Enterprises,Local units,Persons employed,Turnover,Turnover per enterprise,Turnover per person employed,Input of goods,Gross capital formation,Disposal of tangible fixed assets,Gross yield ratio,Expenditure
2006,WZ08-463,"Wholesale of food, beverages and tobacco",6 to 19 persons employed,3313.0,4475.0,35202.0,19590.0,5914.0,556.0,16490.0,73.0,19.0,15.8,18813.0
2006,WZ08-463,"Wholesale of food, beverages and tobacco",20 or more persons employed,2116.0,5628.0,167783.0,101913.0,48161.0,607.0,87077.0,772.0,136.0,14.6,102006.0
2006,WZ08-4631,Wholesale of fruit and vegetables,1 to 2 persons employed,476.0,476.0,724.0,331.0,697.0,458.0,265.0,0.0,0.0,20.0,289.0
2006,WZ08-4631,Wholesale of fruit and vegetables,3 to 5 persons employed,386.0,410.0,1554.0,1241.0,3215.0,799.0,1118.0,4.0,0.0,9.9,1219.0
2006,WZ08-4631,Wholesale of fruit and vegetables,6 to 19 persons employed,568.0,657.0,5631.0,3641.0,6412.0,647.0,3133.0,30.0,7.0,14.0,3503.0
2006,WZ08-4631,Wholesale of fruit and vegetables,20 or more persons employed,456.0,787.0,23187.0,13353.0,29287.0,576.0,11292.0,91.0,12.0,15.4,13006.0
2006,WZ08-4632,Wholesale of meat and meat products,1 to 2 persons employed,359.0,359.0,393.0,813.0,2269.0,2070.0,759.0,0.0,2.0,6.7,793.0
2006,WZ08-4632,Wholesale of meat and meat products,3 to 5 persons employed,249.0,250.0,945.0,1258.0,5057.0,1331.0,1147.0,4.0,1.0,8.9,1231.0
2006,WZ08-4632,Wholesale of meat and meat products,6 to 19 persons employed,372.0,382.0,3891.0,2890.0,7771.0,743.0,2372.0,7.0,3.0,17.9,2622.0
2006,WZ08-4632,Wholesale of meat and meat products,20 or more persons employed,328.0,595.0,17420.0,11100.0,33882.0,637.0,9194.0,97.0,15.0,17.2,10651.0
2006,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",1 to 2 persons employed,190.0,191.0,256.0,1162.0,6112.0,4535.0,1103.0,16.0,2.0,5.1,1147.0
2006,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",3 to 5 persons employed,130.0,181.0,455.0,316.0,2423.0,694.0,286.0,0.0,0.0,9.4,297.0
2006,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",6 to 19 persons employed,99.0,154.0,1421.0,1843.0,18693.0,1297.0,1570.0,2.0,0.0,14.8,1738.0
2006,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",20 or more persons employed,157.0,205.0,7253.0,4585.0,29137.0,632.0,3979.0,20.0,5.0,13.2,4560.0
2006,WZ08-4634,Wholesale of beverages,1 to 2 persons employed,863.0,864.0,1264.0,967.0,1121.0,765.0,892.0,1.0,0.0,7.8,928.0
2006,WZ08-4634,Wholesale of beverages,3 to 5 persons employed,920.0,1022.0,3440.0,655.0,712.0,190.0,500.0,4.0,2.0,23.7,613.0
2006,WZ08-4634,Wholesale of beverages,6 to 19 persons employed,1137.0,1859.0,11785.0,2985.0,2625.0,253.0,2313.0,9.0,3.0,22.5,2924.0
2006,WZ08-4634,Wholesale of beverages,20 or more persons employed,590.0,2089.0,40391.0,16956.0,28761.0,420.0,13512.0,119.0,69.0,20.3,17471.0
2006,WZ08-4635,Wholesale of tobacco products,1 to 2 persons employed,86.0,87.0,146.0,245.0,2837.0,1684.0,287.0,1.0,0.0,-17.2,291.0
2006,WZ08-4635,Wholesale of tobacco products,3 to 5 persons employed,7.0,7.0,23.0,129.0,18440.0,5612.0,127.0,0.0,0.0,2.0,128.0
2006,WZ08-4635,Wholesale of tobacco products,6 to 19 persons employed,89.0,113.0,973.0,1084.0,12164.0,1114.0,1026.0,11.0,1.0,5.3,1073.0
2006,WZ08-4635,Wholesale of tobacco products,20 or more persons employed,31.0,89.0,7539.0,11597.0,374558.0,1538.0,10884.0,38.0,1.0,6.1,11409.0
2006,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",1 to 2 persons employed,6.0,6.0,8.0,175.0,29186.0,21889.0,171.0,0.0,0.0,2.4,174.0
2006,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",3 to 5 persons employed,26.0,26.0,84.0,155.0,5894.0,1847.0,143.0,0.0,0.0,7.5,149.0
2006,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",6 to 19 persons employed,87.0,90.0,955.0,1199.0,13754.0,1255.0,1017.0,2.0,0.0,15.2,1143.0
2006,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",20 or more persons employed,80.0,262.0,4236.0,2539.0,31855.0,599.0,1780.0,24.0,1.0,29.9,2450.0
2006,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",1 to 2 persons employed,28.0,28.0,44.0,16.0,588.0,374.0,12.0,0.0,0.0,27.6,14.0
2006,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",3 to 5 persons employed,23.0,23.0,104.0,85.0,3642.0,812.0,79.0,0.0,0.0,6.5,77.0
2006,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",6 to 19 persons employed,129.0,164.0,1162.0,790.0,6124.0,680.0,623.0,0.0,0.0,21.1,775.0
2006,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",20 or more persons employed,101.0,126.0,5390.0,2965.0,29219.0,550.0,2184.0,16.0,0.0,26.3,2894.0
2006,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",1 to 2 persons employed,441.0,441.0,690.0,639.0,1449.0,926.0,586.0,2.0,1.0,8.3,616.0
2006,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",3 to 5 persons employed,386.0,431.0,1526.0,684.0,1774.0,448.0,592.0,2.0,0.0,13.5,689.0
2006,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",6 to 19 persons employed,383.0,496.0,3963.0,2751.0,7177.0,694.0,2376.0,5.0,1.0,13.6,2678.0
2006,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",20 or more persons employed,136.0,296.0,21215.0,13853.0,101783.0,653.0,12360.0,107.0,10.0,10.8,14106.0
2006,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",1 to 2 persons employed,215.0,229.0,282.0,75.0,350.0,267.0,57.0,1.0,0.0,23.9,65.0
2006,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",3 to 5 persons employed,379.0,508.0,1421.0,314.0,829.0,221.0,259.0,0.0,0.0,17.6,305.0
2006,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",6 to 19 persons employed,449.0,560.0,5422.0,2407.0,5365.0,444.0,2060.0,8.0,4.0,14.4,2357.0
2006,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",20 or more persons employed,237.0,1179.0,41152.0,24966.0,105142.0,607.0,21890.0,260.0,21.0,12.3,25459.0
2006,WZ08-464,Wholesale of household goods,1 to 2 persons employed,7001.0,7104.0,10400.0,6393.0,913.0,615.0,5397.0,19.0,4.0,15.6,5959.0
2006,WZ08-464,Wholesale of household goods,3 to 5 persons employed,4668.0,5048.0,17905.0,4732.0,1014.0,264.0,3426.0,20.0,4.0,27.6,4286.0
2006,WZ08-464,Wholesale of household goods,6 to 19 persons employed,5344.0,6469.0,55443.0,20112.0,3764.0,363.0,14919.0,99.0,21.0,25.8,19010.0
2006,WZ08-464,Wholesale of household goods,20 or more persons employed,3153.0,7743.0,273756.0,148209.0,47005.0,541.0,113649.0,851.0,171.0,23.3,144362.0
2006,WZ08-4641,Wholesale of textiles,1 to 2 persons employed,418.0,418.0,752.0,148.0,355.0,197.0,130.0,0.0,0.0,12.4,146.0
2006,WZ08-4641,Wholesale of textiles,3 to 5 persons employed,133.0,174.0,458.0,179.0,1344.0,391.0,145.0,1.0,0.0,18.9,162.0
2006,WZ08-4641,Wholesale of textiles,6 to 19 persons employed,217.0,245.0,2221.0,603.0,2775.0,272.0,438.0,3.0,1.0,27.3,567.0
2006,WZ08-4641,Wholesale of textiles,20 or more persons employed,197.0,515.0,9906.0,2402.0,12181.0,243.0,1602.0,11.0,1.0,33.3,2238.0
2006,WZ08-4642,Wholesale of clothing and footwear,1 to 2 persons employed,766.0,821.0,1091.0,302.0,395.0,277.0,229.0,1.0,0.0,24.1,282.0
2006,WZ08-4642,Wholesale of clothing and footwear,3 to 5 persons employed,834.0,874.0,3111.0,1023.0,1227.0,329.0,758.0,2.0,0.0,25.9,948.0
2006,WZ08-4642,Wholesale of clothing and footwear,6 to 19 persons employed,791.0,1124.0,8605.0,2648.0,3348.0,308.0,1897.0,17.0,1.0,28.4,2531.0
2006,WZ08-4642,Wholesale of clothing and footwear,20 or more persons employed,310.0,982.0,22676.0,8708.0,28125.0,384.0,6300.0,63.0,4.0,27.7,8343.0
2006,WZ08-4643,Wholesale of electrical household appliances,1 to 2 persons employed,1251.0,1276.0,1949.0,3391.0,2711.0,1740.0,3157.0,5.0,0.0,6.9,3284.0
2006,WZ08-4643,Wholesale of electrical household appliances,3 to 5 persons employed,1044.0,1053.0,3827.0,918.0,880.0,240.0,680.0,3.0,2.0,26.0,866.0
2006,WZ08-4643,Wholesale of electrical household appliances,6 to 19 persons employed,1177.0,1395.0,12209.0,4871.0,4137.0,399.0,3681.0,17.0,6.0,24.4,4593.0
2006,WZ08-4643,Wholesale of electrical household appliances,20 or more persons employed,899.0,2596.0,71420.0,50493.0,56189.0,707.0,40433.0,251.0,37.0,19.9,49306.0
2006,WZ08-4644,"Wholesale of china, glassware, cleaning materials",1 to 2 persons employed,386.0,391.0,602.0,62.0,161.0,104.0,41.0,3.0,1.0,34.4,54.0
2006,WZ08-4644,"Wholesale of china, glassware, cleaning materials",3 to 5 persons employed,208.0,212.0,786.0,91.0,436.0,116.0,58.0,0.0,0.0,35.9,85.0
2006,WZ08-4644,"Wholesale of china, glassware, cleaning materials",6 to 19 persons employed,165.0,182.0,2377.0,904.0,5464.0,380.0,646.0,7.0,0.0,28.6,856.0
2006,WZ08-4644,"Wholesale of china, glassware, cleaning materials",20 or more persons employed,86.0,102.0,5960.0,1775.0,20584.0,298.0,1167.0,25.0,3.0,34.2,1764.0
2006,WZ08-4645,Wholesale of perfume and cosmetics,1 to 2 persons employed,287.0,287.0,374.0,112.0,388.0,298.0,91.0,4.0,1.0,18.3,105.0
2006,WZ08-4645,Wholesale of perfume and cosmetics,3 to 5 persons employed,228.0,228.0,852.0,84.0,371.0,99.0,41.0,0.0,0.0,51.3,80.0
2006,WZ08-4645,Wholesale of perfume and cosmetics,6 to 19 persons employed,183.0,203.0,1930.0,658.0,3586.0,341.0,469.0,1.0,1.0,28.7,629.0
2006,WZ08-4645,Wholesale of perfume and cosmetics,20 or more persons employed,94.0,370.0,17413.0,6048.0,64132.0,347.0,2879.0,61.0,5.0,52.4,5983.0
2006,WZ08-4646,Wholesale of pharmaceutical goods,1 to 2 persons employed,996.0,998.0,1402.0,1431.0,1436.0,1021.0,1056.0,2.0,0.0,26.2,1246.0
2006,WZ08-4646,Wholesale of pharmaceutical goods,3 to 5 persons employed,611.0,705.0,2545.0,667.0,1090.0,262.0,478.0,8.0,1.0,28.3,621.0
2006,WZ08-4646,Wholesale of pharmaceutical goods,6 to 19 persons employed,886.0,1312.0,10023.0,4520.0,5100.0,451.0,3372.0,29.0,5.0,25.4,4225.0
2006,WZ08-4646,Wholesale of pharmaceutical goods,20 or more persons employed,611.0,1244.0,74083.0,47971.0,78567.0,648.0,37625.0,233.0,97.0,21.6,47191.0
2006,WZ08-4647,"Wholesale of furniture,carpets,lighting equipment",1 to 2 persons employed,722.0,722.0,1010.0,231.0,320.0,229.0,168.0,1.0,0.0,27.2,208.0
2006,WZ08-4647,"Wholesale of furniture,carpets,lighting equipment",3 to 5 persons employed,222.0,223.0,876.0,179.0,807.0,204.0,130.0,3.0,0.0,27.4,165.0
2006,WZ08-4647,"Wholesale of furniture,carpets,lighting equipment",6 to 19 persons employed,275.0,283.0,2936.0,1063.0,3861.0,362.0,788.0,3.0,3.0,25.9,1035.0
2006,WZ08-4647,"Wholesale of furniture,carpets,lighting equipment",20 or more persons employed,137.0,278.0,6771.0,4581.0,33500.0,677.0,3619.0,54.0,1.0,21.0,4343.0
2006,WZ08-4648,Wholesale of watches and jewellery,1 to 2 persons employed,504.0,504.0,835.0,217.0,431.0,260.0,162.0,0.0,0.0,25.6,190.0
2006,WZ08-4648,Wholesale of watches and jewellery,3 to 5 persons employed,224.0,224.0,878.0,692.0,3097.0,788.0,484.0,1.0,0.0,30.1,522.0
2006,WZ08-4648,Wholesale of watches and jewellery,6 to 19 persons employed,395.0,395.0,3342.0,1388.0,3514.0,415.0,1079.0,8.0,0.0,22.2,1323.0
2006,WZ08-4648,Wholesale of watches and jewellery,20 or more persons employed,81.0,133.0,4828.0,1090.0,13504.0,226.0,784.0,12.0,0.0,28.1,1045.0
2006,WZ08-4649,Wholesale of other household goods,1 to 2 persons employed,1670.0,1686.0,2387.0,498.0,298.0,209.0,363.0,3.0,2.0,27.2,444.0
2006,WZ08-4649,Wholesale of other household goods,3 to 5 persons employed,1164.0,1355.0,4572.0,899.0,772.0,197.0,652.0,3.0,1.0,27.5,838.0
2006,WZ08-4649,Wholesale of other household goods,6 to 19 persons employed,1253.0,1331.0,11801.0,3457.0,2760.0,293.0,2549.0,14.0,4.0,26.3,3251.0
2006,WZ08-4649,Wholesale of other household goods,20 or more persons employed,739.0,1522.0,60698.0,25140.0,34022.0,414.0,19240.0,140.0,23.0,23.5,24148.0
2006,WZ08-465,"Wholesale of information, communication equipment",1 to 2 persons employed,1053.0,1056.0,1643.0,370.0,351.0,225.0,255.0,2.0,0.0,31.0,333.0
2006,WZ08-465,"Wholesale of information, communication equipment",3 to 5 persons employed,517.0,539.0,1851.0,298.0,575.0,161.0,220.0,1.0,3.0,26.0,286.0
2006,WZ08-465,"Wholesale of information, communication equipment",6 to 19 persons employed,1016.0,1319.0,10668.0,3354.0,3303.0,314.0,2422.0,21.0,4.0,27.8,3164.0
2006,WZ08-465,"Wholesale of information, communication equipment",20 or more persons employed,549.0,1351.0,45983.0,34734.0,63229.0,755.0,29490.0,83.0,7.0,15.1,34188.0
2006,WZ08-4651,"Wholesale of computers, equipment, software",1 to 2 persons employed,934.0,937.0,1405.0,162.0,173.0,115.0,98.0,1.0,0.0,39.4,136.0
2006,WZ08-4651,"Wholesale of computers, equipment, software",3 to 5 persons employed,425.0,445.0,1546.0,205.0,481.0,132.0,146.0,1.0,3.0,28.6,199.0
2006,WZ08-4651,"Wholesale of computers, equipment, software",6 to 19 persons employed,833.0,1063.0,8395.0,2388.0,2867.0,285.0,1771.0,17.0,3.0,25.8,2276.0
2006,WZ08-4651,"Wholesale of computers, equipment, software",20 or more persons employed,432.0,1129.0,39774.0,28336.0,65519.0,712.0,23983.0,77.0,7.0,15.4,27848.0
2006,WZ08-4652,Wholesale of electronic and telecom. equipment,1 to 2 persons employed,119.0,119.0,237.0,208.0,1756.0,878.0,158.0,1.0,0.0,24.4,197.0
2006,WZ08-4652,Wholesale of electronic and telecom. equipment,3 to 5 persons employed,92.0,94.0,305.0,93.0,1008.0,304.0,74.0,0.0,0.0,20.0,87.0
2006,WZ08-4652,Wholesale of electronic and telecom. equipment,6 to 19 persons employed,183.0,257.0,2273.0,966.0,5289.0,425.0,651.0,4.0,1.0,32.6,888.0
2006,WZ08-4652,Wholesale of electronic and telecom. equipment,20 or more persons employed,117.0,222.0,6209.0,6398.0,54756.0,1030.0,5508.0,7.0,1.0,13.9,6340.0
2006,WZ08-466,"Wholesale of other machinery, equipment, supplies",1 to 2 persons employed,4478.0,4528.0,6961.0,1640.0,366.0,236.0,1171.0,39.0,17.0,28.6,1431.0
2006,WZ08-466,"Wholesale of other machinery, equipment, supplies",3 to 5 persons employed,3325.0,3667.0,12679.0,3929.0,1182.0,310.0,2981.0,25.0,14.0,24.1,3691.0
2006,WZ08-466,"Wholesale of other machinery, equipment, supplies",6 to 19 persons employed,4315.0,4896.0,43210.0,12449.0,2885.0,288.0,8692.0,135.0,45.0,30.2,11486.0
2006,WZ08-466,"Wholesale of other machinery, equipment, supplies",20 or more persons employed,1618.0,5678.0,88442.0,37128.0,22943.0,420.0,26611.0,490.0,125.0,28.3,34826.0
2006,WZ08-4661,"Wholesale of agric. machinery, equipment, supplies",1 to 2 persons employed,442.0,442.0,779.0,166.0,376.0,213.0,124.0,2.0,0.0,25.3,150.0
2006,WZ08-4661,"Wholesale of agric. machinery, equipment, supplies",3 to 5 persons employed,263.0,368.0,923.0,395.0,1499.0,428.0,322.0,9.0,10.0,18.5,361.0
2006,WZ08-4661,"Wholesale of agric. machinery, equipment, supplies",6 to 19 persons employed,541.0,729.0,5399.0,1203.0,2221.0,223.0,939.0,13.0,6.0,21.9,1145.0
2006,WZ08-4661,"Wholesale of agric. machinery, equipment, supplies",20 or more persons employed,217.0,484.0,12567.0,5032.0,23237.0,400.0,4141.0,47.0,12.0,17.7,4896.0
2006,WZ08-4662,Wholesale of machine tools,1 to 2 persons employed,267.0,267.0,366.0,98.0,366.0,268.0,62.0,0.0,0.0,36.2,88.0
2006,WZ08-4662,Wholesale of machine tools,3 to 5 persons employed,296.0,308.0,1111.0,257.0,868.0,231.0,185.0,6.0,1.0,27.9,247.0
2006,WZ08-4662,Wholesale of machine tools,6 to 19 persons employed,201.0,227.0,1560.0,369.0,1831.0,236.0,250.0,5.0,1.0,32.3,335.0
2006,WZ08-4662,Wholesale of machine tools,20 or more persons employed,150.0,1402.0,5492.0,3146.0,20930.0,573.0,2238.0,11.0,18.0,28.9,2953.0
2006,WZ08-4663,"Wholesale of mining,constr.,civil engin.machinery",1 to 2 persons employed,385.0,385.0,595.0,180.0,467.0,302.0,128.0,26.0,13.0,28.6,143.0
2006,WZ08-4663,"Wholesale of mining,constr.,civil engin.machinery",3 to 5 persons employed,162.0,162.0,643.0,131.0,808.0,204.0,99.0,0.0,1.0,24.8,129.0
2006,WZ08-4663,"Wholesale of mining,constr.,civil engin.machinery",6 to 19 persons employed,238.0,262.0,2703.0,813.0,3412.0,301.0,543.0,36.0,18.0,33.2,746.0
2006,WZ08-4663,"Wholesale of mining,constr.,civil engin.machinery",20 or more persons employed,127.0,446.0,8812.0,3650.0,28763.0,414.0,2520.0,170.0,39.0,31.0,3388.0
2006,WZ08-4664,Wholesale of machinery for the textile industry,1 to 2 persons employed,,,,,,,,,,,
2006,WZ08-4664,Wholesale of machinery for the textile industry,3 to 5 persons employed,31.0,57.0,125.0,59.0,1925.0,470.0,52.0,0.0,0.0,12.0,56.0
2006,WZ08-4664,Wholesale of machinery for the textile industry,6 to 19 persons employed,,,,,,,,,,,
2006,WZ08-4664,Wholesale of machinery for the textile industry,20 or more persons employed,7.0,38.0,696.0,156.0,22079.0,224.0,97.0,22.0,13.0,37.7,151.0
2006,WZ08-4665,Wholesale of office furniture,1 to 2 persons employed,203.0,203.0,274.0,83.0,410.0,304.0,62.0,1.0,0.0,25.4,71.0
2006,WZ08-4665,Wholesale of office furniture,3 to 5 persons employed,116.0,120.0,485.0,86.0,740.0,177.0,61.0,1.0,0.0,29.3,85.0
2006,WZ08-4665,Wholesale of office furniture,6 to 19 persons employed,206.0,208.0,1769.0,291.0,1415.0,165.0,184.0,3.0,1.0,36.8,264.0
2006,WZ08-4665,Wholesale of office furniture,20 or more persons employed,84.0,193.0,4261.0,1328.0,15796.0,312.0,839.0,9.0,1.0,36.8,1264.0
2006,WZ08-4666,Wholesale of other office machinery and equipment,1 to 2 persons employed,,,,,,,,,,,
2006,WZ08-4666,Wholesale of other office machinery and equipment,3 to 5 persons employed,127.0,127.0,467.0,74.0,582.0,159.0,39.0,0.0,0.0,47.9,63.0
2006,WZ08-4666,Wholesale of other office machinery and equipment,6 to 19 persons employed,,,,,,,,,,,
2006,WZ08-4666,Wholesale of other office machinery and equipment,20 or more persons employed,21.0,89.0,2195.0,824.0,39904.0,376.0,491.0,4.0,2.0,40.5,804.0
2006,WZ08-4669,Wholesale of other machinery and equipment,1 to 2 persons employed,3094.0,3145.0,4780.0,1098.0,355.0,230.0,787.0,9.0,4.0,28.3,967.0
2006,WZ08-4669,Wholesale of other machinery and equipment,3 to 5 persons employed,2329.0,2525.0,8926.0,2928.0,1257.0,328.0,2224.0,9.0,3.0,24.0,2750.0
2006,WZ08-4669,Wholesale of other machinery and equipment,6 to 19 persons employed,2909.0,3185.0,29420.0,9363.0,3218.0,318.0,6535.0,75.0,19.0,30.2,8627.0
2006,WZ08-4669,Wholesale of other machinery and equipment,20 or more persons employed,1013.0,3026.0,54418.0,22992.0,22703.0,423.0,16285.0,227.0,40.0,29.2,21370.0
2006,WZ08-467,Other specialised wholesale,1 to 2 persons employed,4890.0,4939.0,7347.0,21428.0,4382.0,2917.0,20330.0,36.0,5.0,5.1,20840.0
2006,WZ08-467,Other specialised wholesale,3 to 5 persons employed,4475.0,4810.0,17268.0,11073.0,2474.0,641.0,9442.0,52.0,13.0,14.7,10655.0
2006,WZ08-467,Other specialised wholesale,6 to 19 persons employed,5932.0,7548.0,61310.0,46821.0,7893.0,764.0,40290.0,310.0,43.0,13.9,45040.0
2006,WZ08-467,Other specialised wholesale,20 or more persons employed,3089.0,8841.0,232824.0,199671.0,64630.0,858.0,171988.0,1169.0,391.0,13.9,193729.0
2006,WZ08-4671,"Wholesale of solid,liquid,gaseous fuels, rel.prod.",1 to 2 persons employed,200.0,202.0,287.0,17197.0,85869.0,59946.0,16810.0,1.0,0.0,2.2,16890.0
2006,WZ08-4671,"Wholesale of solid,liquid,gaseous fuels, rel.prod.",3 to 5 persons employed,296.0,301.0,1080.0,2202.0,7444.0,2038.0,2092.0,8.0,2.0,5.0,2155.0
2006,WZ08-4671,"Wholesale of solid,liquid,gaseous fuels, rel.prod.",6 to 19 persons employed,373.0,441.0,4648.0,14319.0,38393.0,3081.0,13732.0,64.0,5.0,4.1,14090.0
2006,WZ08-4671,"Wholesale of solid,liquid,gaseous fuels, rel.prod.",20 or more persons employed,177.0,625.0,13850.0,84444.0,477555.0,6097.0,79753.0,218.0,192.0,5.6,82788.0
2006,WZ08-4672,Wholesale of metals and metal ores,1 to 2 persons employed,437.0,437.0,646.0,1599.0,3662.0,2474.0,1445.0,20.0,0.0,9.6,1498.0
2006,WZ08-4672,Wholesale of metals and metal ores,3 to 5 persons employed,393.0,398.0,1565.0,2329.0,5933.0,1489.0,2135.0,4.0,0.0,8.3,2309.0
2006,WZ08-4672,Wholesale of metals and metal ores,6 to 19 persons employed,618.0,685.0,6547.0,10436.0,16895.0,1594.0,9021.0,21.0,2.0,13.6,9973.0
2006,WZ08-4672,Wholesale of metals and metal ores,20 or more persons employed,580.0,1212.0,40718.0,36038.0,62088.0,885.0,29883.0,176.0,59.0,17.1,34588.0
2006,WZ08-4673,"Wholesale of wood,constr.materials,sanitary equip.",1 to 2 persons employed,1767.0,1807.0,2761.0,904.0,512.0,327.0,703.0,11.0,3.0,22.2,833.0
2006,WZ08-4673,"Wholesale of wood,constr.materials,sanitary equip.",3 to 5 persons employed,1647.0,1801.0,6519.0,3573.0,2170.0,548.0,2908.0,17.0,7.0,18.6,3427.0
2006,WZ08-4673,"Wholesale of wood,constr.materials,sanitary equip.",6 to 19 persons employed,2263.0,3066.0,23198.0,7835.0,3463.0,338.0,6029.0,72.0,16.0,23.0,7374.0
2006,WZ08-4673,"Wholesale of wood,constr.materials,sanitary equip.",20 or more persons employed,1141.0,3531.0,74509.0,30480.0,26713.0,409.0,24399.0,221.0,58.0,20.0,29402.0
2006,WZ08-4674,"Wholesale of hardware,plumbing,heating equip.,sup.",1 to 2 persons employed,1194.0,1195.0,1710.0,452.0,378.0,264.0,306.0,1.0,1.0,32.2,418.0
2006,WZ08-4674,"Wholesale of hardware,plumbing,heating equip.,sup.",3 to 5 persons employed,1207.0,1348.0,4633.0,967.0,801.0,209.0,708.0,14.0,3.0,26.7,884.0
